row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18;Col19
1.0000000000000000;ldhp;;;;;0.0871307142793000;-0.0267637926024990;0.0000396291544030;0.0202634009971639;-0.0185335329935848;-0.0152710270219626;-0.0117205239305019;-0.0077475805234490;-0.0064028002630782;-0.0102964465319242;0.0000000000000000;-0.0064903670990994;-0.0118591671031956;-0.0087767557828826;-0.0107306440722128;-0.0103921029323732;-0.0152405122795752;0.0000000000000000;-0.0000410941241388
2.0000000000000000;ldhp2;;;;;-0.0267637926024990;0.0131679896198316;-0.0000868550565471;-0.0112023598003154;0.0022660036144383;0.0021909680273100;0.0010064530668667;0.0019295024743102;0.0005436038909279;0.0011765128442944;0.0000000000000000;-0.0013487204657751;0.0004991832378326;-0.0002879389291229;0.0000013283275823;0.0003838431039407;0.0020942118671040;0.0000000000000000;-0.0000006725739623
3.0000000000000000;ldhp*st;;;;;0.0000396291544030;-0.0000868550565471;0.0000049806353113;0.0000795913907355;-0.0000124139895254;-0.0000115580478979;-0.0000193362503551;-0.0000114792184970;-0.0000124153402052;-0.0000073397209684;0.0000000000000000;0.0000435448632749;0.0000319514140420;0.0000391548516514;0.0000356150101439;0.0000395959391505;0.0000124768572068;0.0000000000000000;0.0000000445067077
4.0000000000000000;ldhp*rdhp;;;;;0.0202634009971639;-0.0112023598003154;0.0000795913907355;0.0130714927119727;-0.0019649283069692;-0.0019249494735199;-0.0007354561996936;-0.0013532622528989;-0.0004101553526545;-0.0006011323489208;0.0000000000000000;0.0005441671116745;-0.0009815427499648;-0.0002628026399045;-0.0003408688614976;-0.0007549739344979;-0.0020124663421347;0.0000000000000000;-0.0000002888996359
5.0000000000000000;ldhp*sdom;;1;;;-0.0185335329935848;0.0022660036144383;-0.0000124139895254;-0.0019649283069692;0.0238847266871606;0.0094326253367353;0.0086894111067187;0.0042915069657083;0.0058898882433105;0.0070235959656685;0.0000000000000000;-0.0016852837588293;-0.0003842515839849;-0.0012983948624693;0.0003333360449908;-0.0000800383044545;0.0010181698985496;0.0000000000000000;0.0000293152185838
6.0000000000000000;ldhp*sdom;;2EST;;;-0.0152710270219626;0.0021909680273100;-0.0000115580478979;-0.0019249494735199;0.0094326253367353;0.0170293047512200;0.0071615665961075;0.0042243639768327;0.0051558733043118;0.0067081665692720;0.0000000000000000;-0.0007094235194492;0.0000866172164197;-0.0005203839722037;0.0007450395388744;-0.0012735303310715;0.0003896612226860;0.0000000000000000;0.0000195404013285
7.0000000000000000;ldhp*sdom;;2OUEST;;;-0.0117205239305019;0.0010064530668667;-0.0000193362503551;-0.0007354561996936;0.0086894111067187;0.0071615665961075;0.0127303683682278;0.0041970782145622;0.0052010777595844;0.0058724242346010;0.0000000000000000;-0.0005061581025561;-0.0002987730377669;-0.0000275148389181;0.0006493965181095;0.0002086909320258;0.0005584168473395;0.0000000000000000;0.0000161443113646
8.0000000000000000;ldhp*sdom;;3EST;;;-0.0077475805234490;0.0019295024743102;-0.0000114792184970;-0.0013532622528989;0.0042915069657083;0.0042243639768327;0.0041970782145622;0.0098873629626904;0.0045684646668380;0.0040669322578449;0.0000000000000000;-0.0004873641771178;0.0000185116467437;-0.0010454028330269;0.0009602510198440;0.0012326502435556;0.0007934916750092;0.0000000000000000;-0.0000033753413803
9.0000000000000000;ldhp*sdom;;3OUEST;;;-0.0064028002630782;0.0005436038909279;-0.0000124153402052;-0.0004101553526545;0.0058898882433105;0.0051558733043118;0.0052010777595844;0.0045684646668380;0.0065848743110324;0.0045324979438898;0.0000000000000000;-0.0009715222292025;-0.0008560240727802;-0.0011556639964734;-0.0000488564025910;0.0004218533979784;0.0002068374242742;0.0000000000000000;0.0000044101188603
10.0000000000000000;ldhp*sdom;;4EST;;;-0.0102964465319242;0.0011765128442944;-0.0000073397209684;-0.0006011323489208;0.0070235959656685;0.0067081665692720;0.0058724242346010;0.0040669322578449;0.0045324979438898;0.0138404600449239;0.0000000000000000;-0.0010796344775564;-0.0002862668418827;-0.0000924877257377;0.0009188980112478;-0.0038802122406066;-0.0003942771627560;0.0000000000000000;0.0000109865117584
11.0000000000000000;ldhp*sdom;;4OUEST;;;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000
12.0000000000000000;ldhp*vp;;;FE3;;-0.0064903670990994;-0.0013487204657751;0.0000435448632749;0.0005441671116745;-0.0016852837588293;-0.0007094235194492;-0.0005061581025561;-0.0004873641771178;-0.0009715222292025;-0.0010796344775564;0.0000000000000000;0.0155840665781594;0.0101468974556937;0.0103566844801970;0.0101385425180814;0.0102344808970411;0.0097454352046090;0.0000000000000000;-0.0000018729185678
13.0000000000000000;ldhp*vp;;;MF1;;-0.0118591671031956;0.0004991832378326;0.0000319514140420;-0.0009815427499648;-0.0003842515839849;0.0000866172164197;-0.0002987730377669;0.0000185116467437;-0.0008560240727802;-0.0002862668418827;0.0000000000000000;0.0101468974556937;0.0122071576417410;0.0101474987207993;0.0101154750725184;0.0100337844198621;0.0100989040677437;0.0000000000000000;0.0000029868241287
14.0000000000000000;ldhp*vp;;;MJ1;;-0.0087767557828826;-0.0002879389291229;0.0000391548516514;-0.0002628026399045;-0.0012983948624693;-0.0005203839722037;-0.0000275148389181;-0.0010454028330269;-0.0011556639964734;-0.0000924877257377;0.0000000000000000;0.0103566844801970;0.0101474987207993;0.0161549471261995;0.0102051176893734;0.0098001588841946;0.0098047019567336;0.0000000000000000;-0.0000017115331236
15.0000000000000000;ldhp*vp;;;MJ2;;-0.0107306440722128;0.0000013283275823;0.0000356150101439;-0.0003408688614976;0.0003333360449908;0.0007450395388744;0.0006493965181095;0.0009602510198440;-0.0000488564025910;0.0009188980112478;0.0000000000000000;0.0101385425180814;0.0101154750725184;0.0102051176893734;0.0140423607001901;0.0099329353309699;0.0099392509011128;0.0000000000000000;-0.0000006934597027
16.0000000000000000;ldhp*vp;;;MS1;;-0.0103921029323732;0.0003838431039407;0.0000395959391505;-0.0007549739344979;-0.0000800383044545;-0.0012735303310715;0.0002086909320258;0.0012326502435556;0.0004218533979784;-0.0038802122406066;0.0000000000000000;0.0102344808970411;0.0100337844198621;0.0098001588841946;0.0099329353309699;0.0198181459019639;0.0104644862916632;0.0000000000000000;-0.0000036005223341
17.0000000000000000;ldhp*vp;;;RC3;;-0.0152405122795752;0.0020942118671040;0.0000124768572068;-0.0020124663421347;0.0010181698985496;0.0003896612226860;0.0005584168473395;0.0007934916750092;0.0002068374242742;-0.0003942771627560;0.0000000000000000;0.0097454352046090;0.0100989040677437;0.0098047019567336;0.0099392509011128;0.0104644862916632;0.0201066477864379;0.0000000000000000;0.0000017041443919
18.0000000000000000;ldhp*vp;;;RS1;;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000
19.0000000000000000;ldhp*alt;;;;;-0.0000410941241388;-0.0000006725739623;0.0000000445067077;-0.0000002888996359;0.0000293152185838;0.0000195404013285;0.0000161443113646;-0.0000033753413803;0.0000044101188603;0.0000109865117584;0.0000000000000000;-0.0000018729185678;0.0000029868241287;-0.0000017115331236;-0.0000006934597027;-0.0000036005223341;0.0000017041443919;0.0000000000000000;0.0000001277117199
