row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13;Col14;Col15;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29;Col30;Col31;Col32;Col33;Col34;Col35;Col36;Col37;Col38;Col39;Col40
1.0000000000000000;ldhp;;;;;0.0405903747716487;-0.0024021965928343;0.0000198241527685;0.0016046162794953;-0.0029745746100292;-0.0010424417755516;-0.0015292122754365;0.0002753011742488;-0.0013436206452146;-0.0004739813205602;-0.0012849561748560;0.0009348236672931;-0.0016749564870658;-0.0002855798361962;0.0000000000000000;0.0007709727874566;0.0004822002117081;0.0001658836614757;-0.0010077587054772;-0.0047747737868491;0.0001258987352924;-0.0002213706689512;0.0000167417411498;-0.0002562815648423;0.0000680954621112;-0.0004559153225541;-0.0193108367603807;0.0002301405337083;-0.0000032367997424;0.0000000000000000;-0.0000157019344170;-0.0197520826610907;-0.0200877221798458;-0.0194354130530544;-0.0197540559048815;-0.0197583276923075;-0.0189820915566360;-0.0199533770983490;0.0000000000000000;0.0001899170435097
2.0000000000000000;ldhp2;;;;;-0.0024021965928343;0.0012199485484991;-0.0000127582764028;-0.0009561734718891;0.0000183551295769;0.0000708023974963;0.0000054482926745;0.0000603460032739;-0.0000184907508353;0.0000223758515139;-0.0000314626053975;0.0000434468945647;0.0000192452301884;-0.0000809315256124;0.0000000000000000;-0.0000879667509346;-0.0000870971688420;-0.0000787777769053;-0.0001057092590620;-0.0000846160400106;-0.0000641146120417;-0.0000718951646743;-0.0000509193300808;-0.0000465014275446;-0.0000156728142334;0.0000465527938503;-0.0000028456146992;-0.0001806906488407;-0.0000175955759580;0.0000000000000000;0.0000001862258633;0.0000461663373054;0.0000414084490749;0.0000273392027137;0.0000410536063751;-0.0000233234901833;0.0000007679177838;-0.0000099382244662;0.0000000000000000;-0.0000053958392230
3.0000000000000000;ldhp*st;;;;;0.0000198241527685;-0.0000127582764028;0.0000007028460582;0.0000071686946700;0.0000020414670396;0.0000023311943418;0.0000034365315769;0.0000029333946056;0.0000023595302814;0.0000008729874048;0.0000025994765553;0.0000000237593978;0.0000016008441323;0.0000038953815006;0.0000000000000000;0.0000000443303376;0.0000005486539504;-0.0000010851318986;0.0000012878558748;-0.0000002073108315;-0.0000000187447927;0.0000003833022243;-0.0000005360894831;0.0000004761323439;0.0000000723055222;-0.0000005503567530;0.0000013270762729;-0.0000022281766973;-0.0000050888116487;0.0000000000000000;-0.0000000042616831;-0.0000001906060156;-0.0000021806691775;-0.0000029457216677;-0.0000042582837041;-0.0000006212677320;-0.0000010095836537;-0.0000017097050787;0.0000000000000000;0.0000001522782212
4.0000000000000000;ldhp*rdhp;;;;;0.0016046162794953;-0.0009561734718891;0.0000071686946700;0.0010963775965922;0.0000020976263826;-0.0000202392755303;0.0000289314373364;-0.0000149272725896;0.0000223070257711;0.0000099047500040;0.0000272427235393;-0.0000379563995359;-0.0000044411435853;0.0000490677498830;0.0000000000000000;0.0000750543655810;0.0000594201313344;0.0000773935770076;0.0000814173191279;0.0000803597255161;0.0000319256249274;0.0000517686126781;0.0000307841023961;0.0000401755319498;0.0000064795752135;-0.0000146897997542;0.0000123228479577;0.0001918187001881;0.0000000477451533;0.0000000000000000;-0.0000002570354642;0.0000042272355672;0.0000266089685198;0.0000316621785871;0.0000281556349652;0.0000507109474745;0.0000443965011445;0.0000569113617531;0.0000000000000000;0.0000038226164500
5.0000000000000000;ldhp*sdom;;1;;;-0.0029745746100292;0.0000183551295769;0.0000020414670396;0.0000020976263826;0.0136111639527871;0.0081085264787904;0.0077402444511137;0.0057263703551173;0.0064456501040915;0.0044175532465038;0.0044777233085038;0.0033205863952032;0.0028668717989193;0.0005252250434932;0.0000000000000000;-0.0008690835459255;-0.0002712153114195;-0.0006787213803633;0.0002872559394086;-0.0014692686930002;-0.0005963949247287;-0.0005974197730234;0.0002071083513390;-0.0000673706477309;0.0002612737695675;-0.0000058937296744;0.0005104737502535;-0.0008005745699791;0.0000149281987694;0.0000000000000000;0.0000011132062887;0.0003864422033602;0.0004244393456606;0.0004598944183838;0.0007216545204306;0.0005980701533673;0.0004750537061489;0.0006877020316793;0.0000000000000000;-0.0012843463297339
6.0000000000000000;ldhp*sdom;;2EST;;;-0.0010424417755516;0.0000708023974963;0.0000023311943418;-0.0000202392755303;0.0081085264787904;0.0106124021936477;0.0068115746469628;0.0056323097591594;0.0058072754098187;0.0043673130869083;0.0041859778991683;0.0036411591094335;0.0027292325367460;0.0009773776988712;0.0000000000000000;-0.0002720854041434;0.0000003570096460;-0.0000162329818135;0.0003780039614405;0.0004370569499573;-0.0002623499080405;-0.0003694585416157;0.0003204157124295;0.0000536608947554;0.0003631693521791;0.0001669562480952;0.0007655429715881;-0.0000818055618876;0.0002230311882357;0.0000000000000000;-0.0000020206879684;0.0010866913088552;0.0011064088694840;0.0011592611495404;0.0013310654140865;0.0006584824841007;0.0009840883931245;0.0012563535071168;0.0000000000000000;-0.0011013140111661
7.0000000000000000;ldhp*sdom;;2OUEST;;;-0.0015292122754365;0.0000054482926745;0.0000034365315769;0.0000289314373364;0.0077402444511137;0.0068115746469628;0.0106828555093392;0.0050749275441687;0.0055240872337030;0.0039286036611222;0.0039635343416488;0.0031595106235175;0.0026233731274020;0.0009473552951316;0.0000000000000000;-0.0008706978325836;-0.0003461592952938;-0.0009208216317498;0.0003528347451825;-0.0008430593808946;-0.0006583399005365;-0.0006799168291552;0.0001116722702326;-0.0001061569169011;0.0001739118728187;-0.0000135831644367;0.0000679682304145;-0.0006462773977013;-0.0002341385407225;0.0000000000000000;-0.0000001365514864;-0.0000899717915043;-0.0000624892611251;0.0000311540893509;0.0002651959955866;0.0001382555084278;0.0001675370431342;0.0002183239867917;0.0000000000000000;-0.0009638646201557
8.0000000000000000;ldhp*sdom;;3EST;;;0.0002753011742488;0.0000603460032739;0.0000029333946056;-0.0000149272725896;0.0057263703551173;0.0056323097591594;0.0050749275441687;0.0055675024696595;0.0044809343383443;0.0035393006331217;0.0034171091266960;0.0031965215338523;0.0023846472820282;0.0014764657926303;0.0000000000000000;-0.0001938074605430;-0.0003251735153773;-0.0002497831412103;0.0004190776667180;-0.0001178431767624;-0.0007126734999201;-0.0004631737253252;0.0001424912008697;-0.0000965647674684;0.0001720664725287;0.0000793999004039;0.0000689358398222;-0.0002257349139452;-0.0001479747822896;0.0000000000000000;-0.0000023905784139;-0.0000042607834301;0.0000099570501959;0.0000383114148695;0.0002383100330799;0.0000712909598273;0.0000091068431427;0.0001881201741145;0.0000000000000000;-0.0006456359541485
9.0000000000000000;ldhp*sdom;;3OUEST;;;-0.0013436206452146;-0.0000184907508353;0.0000023595302814;0.0000223070257711;0.0064456501040915;0.0058072754098187;0.0055240872337030;0.0044809343383443;0.0055992923454331;0.0035286948962578;0.0035757914358512;0.0029392004494591;0.0024533579408995;0.0011836634768254;0.0000000000000000;-0.0004090056845013;-0.0004181197546942;-0.0007178379819892;0.0003791676582645;-0.0002955807872196;-0.0005303531877828;-0.0005992253989939;0.0000933555192888;-0.0001171715776572;0.0001377463432966;-0.0000185257531623;-0.0000118631759807;-0.0006474158853596;-0.0000994553127059;0.0000000000000000;-0.0000002643140342;-0.0001158941520387;-0.0000506946661779;-0.0000376858299512;0.0002314057986910;0.0001571066324503;0.0000224343277656;0.0002119057349741;0.0000000000000000;-0.0007631265213683
10.0000000000000000;ldhp*sdom;;4EST;;;-0.0004739813205602;0.0000223758515139;0.0000008729874048;0.0000099047500040;0.0044175532465038;0.0043673130869083;0.0039286036611222;0.0035393006331217;0.0035286948962578;0.0036785066416556;0.0028568828615417;0.0028393240884964;0.0022354516652506;0.0014969682981006;0.0000000000000000;0.0001286370965962;-0.0001483220887344;0.0000406392313796;0.0004835811478674;-0.0000219637990986;-0.0000503973845534;-0.0001056883548756;-0.0004688105035920;-0.0001166330125330;-0.0004040911976469;0.0001143184540294;0.0001372905280099;0.0000241755751196;-0.0002420688978243;0.0000000000000000;-0.0000014734740695;0.0000707812093702;0.0000108654471212;0.0000712146813558;0.0001364561498725;0.0000236923624144;0.0000855778001887;0.0002070816563880;0.0000000000000000;-0.0004654122527351
11.0000000000000000;ldhp*sdom;;4OUEST;;;-0.0012849561748560;-0.0000314626053975;0.0000025994765553;0.0000272427235393;0.0044777233085038;0.0041859778991683;0.0039635343416488;0.0034171091266960;0.0035757914358512;0.0028568828615417;0.0033806875082772;0.0025573334310444;0.0021828109152785;0.0014993218457447;0.0000000000000000;-0.0000168109251654;-0.0000913515464748;-0.0000705322228783;0.0004966259383188;-0.0000992402080948;-0.0002167551200991;-0.0003881683039064;0.0000689897374051;-0.0001207697188633;0.0000985125624542;-0.0000455164665482;0.0000309812283231;-0.0001486171084199;-0.0000278374684634;0.0000000000000000;-0.0000003777758790;-0.0001131754841085;-0.0000653805593850;-0.0000766489745637;0.0001489744705893;0.0000725852302520;-0.0000055697150986;0.0001533252443625;0.0000000000000000;-0.0004534117183011
12.0000000000000000;ldhp*sdom;;5EST;;;0.0009348236672931;0.0000434468945647;0.0000000237593978;-0.0000379563995359;0.0033205863952032;0.0036411591094335;0.0031595106235175;0.0031965215338523;0.0029392004494591;0.0028393240884964;0.0025573334310444;0.0045957870394214;0.0020647230876183;0.0018189847573388;0.0000000000000000;0.0001765913641508;0.0000682045344017;0.0000625792233293;0.0005003723255250;-0.0000141358674357;-0.0000111693377378;-0.0000815079987228;-0.0000291121428779;-0.0001835680664024;-0.0000146117166633;0.0001051064557823;0.0000676702998490;0.0000124013384223;-0.0000046488970379;0.0000000000000000;-0.0000029817184362;-0.0000558712172381;-0.0000771801134209;-0.0000044792208833;-0.0000407868061556;-0.0000431800477673;0.0000571402077791;0.0001309472633987;0.0000000000000000;-0.0002705581612788
13.0000000000000000;ldhp*sdom;;5OUEST;;;-0.0016749564870658;0.0000192452301884;0.0000016008441323;-0.0000044411435853;0.0028668717989193;0.0027292325367460;0.0026233731274020;0.0023846472820282;0.0024533579408995;0.0022354516652506;0.0021828109152785;0.0020647230876183;0.0022023508558645;0.0015304236608882;0.0000000000000000;0.0000015438793719;-0.0000536940663501;-0.0000189448507822;0.0004204373227826;-0.0000320627701540;-0.0000648977969029;-0.0000856242587444;-0.0001023539180824;-0.0001437035909988;-0.0001063470922981;0.0000400585475264;-0.0000121298623148;-0.0000258499389682;-0.0000449765581732;0.0000000000000000;-0.0000000243015541;-0.0000220869195370;-0.0000348135230369;-0.0000232637623558;0.0000920906074003;0.0000313520470421;0.0000000914877118;0.0000561630258826;0.0000000000000000;-0.0002057262462995
14.0000000000000000;ldhp*sdom;;6EST;;;-0.0002855798361962;-0.0000809315256124;0.0000038953815006;0.0000490677498830;0.0005252250434932;0.0009773776988712;0.0009473552951316;0.0014764657926303;0.0011836634768254;0.0014969682981006;0.0014993218457447;0.0018189847573388;0.0015304236608882;0.0158776712700686;0.0000000000000000;0.0001643953829190;0.0002214247654952;0.0001478684767054;0.0008755564580217;-0.0000126439319426;0.0001770706479722;0.0001756624351127;0.0001976404776666;0.0002036785970570;0.0002026040025767;0.0000199546464740;0.0002938882272695;0.0000872318378140;0.0000802682869485;0.0000000000000000;-0.0000017773298633;-0.0001874143098941;-0.0000694828906244;-0.0001663568890353;0.0000325982470864;-0.0000813890785254;-0.0000984926814852;0.0001013483616503;0.0000000000000000;0.0002561745811411
15.0000000000000000;ldhp*sdom;;6OUEST;;;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000
16.0000000000000000;ldhp*vp;;;FE2;;0.0007709727874566;-0.0000879667509346;0.0000000443303376;0.0000750543655810;-0.0008690835459255;-0.0002720854041434;-0.0008706978325836;-0.0001938074605430;-0.0004090056845013;0.0001286370965962;-0.0000168109251654;0.0001765913641508;0.0000015438793719;0.0001643953829190;0.0000000000000000;0.0067756398839002;0.0012001883283273;0.0015474762772660;0.0004023085454475;0.0014673610188977;0.0013002212971968;0.0011447777260895;0.0007475061039869;0.0007104436513004;0.0007296943161744;0.0006772361699819;0.0006399582354306;0.0014290560334031;0.0010302002841102;0.0000000000000000;-0.0000008958037343;-0.0001054876284853;-0.0000443308229117;-0.0002231783578977;-0.0001872056133552;-0.0000197028930730;-0.0000892532224410;-0.0001164729942743;0.0000000000000000;-0.0001324386039197
17.0000000000000000;ldhp*vp;;;FE3;;0.0004822002117081;-0.0000870971688420;0.0000005486539504;0.0000594201313344;-0.0002712153114195;0.0000003570096460;-0.0003461592952938;-0.0003251735153773;-0.0004181197546942;-0.0001483220887344;-0.0000913515464748;0.0000682045344017;-0.0000536940663501;0.0002214247654952;0.0000000000000000;0.0012001883283273;0.0028088656425490;0.0012082073485064;0.0004280861397912;0.0010235847016538;0.0011107706150964;0.0009766326601419;0.0008589058058974;0.0007157219942980;0.0008337730509572;0.0006463760262695;0.0006982163741241;0.0010942276702719;0.0009734421325690;0.0000000000000000;-0.0000007605797531;0.0000306558661768;0.0001333626638367;-0.0000861532902541;-0.0000186040662079;0.0001272180197723;0.0000630858280344;0.0000290797096022;0.0000000000000000;-0.0000809084495875
18.0000000000000000;ldhp*vp;;;FE6;;0.0001658836614757;-0.0000787777769053;-0.0000010851318986;0.0000773935770076;-0.0006787213803633;-0.0000162329818135;-0.0009208216317498;-0.0002497831412103;-0.0007178379819892;0.0000406392313796;-0.0000705322228783;0.0000625792233293;-0.0000189448507822;0.0001478684767054;0.0000000000000000;0.0015474762772660;0.0012082073485064;0.0109441215614451;0.0003981773359171;0.0013804407020520;0.0012622716733342;0.0011572105457193;0.0007225834538880;0.0007092618467279;0.0007108609848494;0.0006942108747573;0.0007217816423002;0.0015058576303230;0.0010134269275852;0.0000000000000000;-0.0000004119726253;-0.0001687533479432;0.0001152270482034;-0.0000706611218772;-0.0000030046114910;0.0001714455549062;0.0000582983491500;0.0000596666176528;0.0000000000000000;-0.0001154922832968
19.0000000000000000;ldhp*vp;;;ME1;;-0.0010077587054772;-0.0001057092590620;0.0000012878558748;0.0000814173191279;0.0002872559394086;0.0003780039614405;0.0003528347451825;0.0004190776667180;0.0003791676582645;0.0004835811478674;0.0004966259383188;0.0005003723255250;0.0004204373227826;0.0008755564580217;0.0000000000000000;0.0004023085454475;0.0004280861397912;0.0003981773359171;0.0028045643579847;0.0005792567563614;0.0004240014939383;0.0004281771338359;0.0004590681094649;0.0005923134237444;0.0004447104481954;0.0005164373350217;0.0006362344421122;0.0003895252191884;0.0004921875664668;0.0000000000000000;0.0000000405536748;0.0001773892112646;0.0002000818474992;0.0001190433171751;-0.0001086362577273;0.0001795283582473;0.0001090933081115;-0.0005420080503371;0.0000000000000000;0.0000611868844459
